NO2 + hv => NO + O
wavelength (nm)   quantum yield
2.8163e+02        1.0000e+00     
2.8175e+02        1.0000e+00     
2.8188e+02        1.0000e+00     
2.8200e+02        1.0000e+00     
2.8213e+02        1.0000e+00     
2.8225e+02        1.0000e+00     
2.8238e+02        1.0000e+00     
2.8250e+02        1.0000e+00     
2.8263e+02        1.0000e+00     
2.8275e+02        1.0000e+00     
2.8288e+02        1.0000e+00     
2.8300e+02        1.0000e+00     
2.8313e+02        1.0000e+00     
2.8325e+02        1.0000e+00     
2.8338e+02        1.0000e+00     
2.8350e+02        1.0000e+00     
2.8363e+02        1.0000e+00     
2.8375e+02        1.0000e+00     
2.8388e+02        1.0000e+00     
2.8400e+02        1.0000e+00     
2.8413e+02        1.0000e+00     
2.8425e+02        1.0000e+00     
2.8438e+02        1.0000e+00     
2.8450e+02        1.0000e+00     
2.8463e+02        1.0000e+00     
2.8475e+02        1.0000e+00     
2.8488e+02        1.0000e+00     
2.8500e+02        1.0000e+00     
2.8513e+02        1.0000e+00     
2.8525e+02        1.0000e+00     
2.8538e+02        1.0000e+00     
2.8550e+02        1.0000e+00     
2.8563e+02        1.0000e+00     
2.8575e+02        1.0000e+00     
2.8588e+02        1.0000e+00     
2.8600e+02        1.0000e+00     
2.8613e+02        1.0000e+00     
2.8625e+02        1.0000e+00     
2.8638e+02        1.0000e+00     
2.8650e+02        1.0000e+00     
2.8663e+02        1.0000e+00     
2.8675e+02        1.0000e+00     
2.8688e+02        1.0000e+00     
2.8700e+02        1.0000e+00     
2.8713e+02        1.0000e+00     
2.8725e+02        1.0000e+00     
2.8738e+02        1.0000e+00     
2.8750e+02        1.0000e+00     
2.8763e+02        1.0000e+00     
2.8775e+02        1.0000e+00     
2.8788e+02        1.0000e+00     
2.8800e+02        1.0000e+00     
2.8813e+02        1.0000e+00     
2.8825e+02        1.0000e+00     
2.8838e+02        1.0000e+00     
2.8850e+02        1.0000e+00     
2.8863e+02        1.0000e+00     
2.8875e+02        1.0000e+00     
2.8888e+02        1.0000e+00     
2.8900e+02        1.0000e+00     
2.8913e+02        1.0000e+00     
2.8925e+02        1.0000e+00     
2.8938e+02        1.0000e+00     
2.8950e+02        1.0000e+00     
2.8963e+02        1.0000e+00     
2.8975e+02        1.0000e+00     
2.8988e+02        1.0000e+00     
2.9000e+02        1.0000e+00     
2.9013e+02        1.0000e+00     
2.9025e+02        1.0000e+00     
2.9038e+02        1.0000e+00     
2.9050e+02        1.0000e+00     
2.9063e+02        1.0000e+00     
2.9075e+02        1.0000e+00     
2.9088e+02        1.0000e+00     
2.9100e+02        1.0000e+00     
2.9113e+02        1.0000e+00     
2.9125e+02        1.0000e+00     
2.9138e+02        1.0000e+00     
2.9150e+02        1.0000e+00     
2.9163e+02        1.0000e+00     
2.9175e+02        1.0000e+00     
2.9188e+02        1.0000e+00     
2.9200e+02        1.0000e+00     
2.9213e+02        1.0000e+00     
2.9225e+02        1.0000e+00     
2.9238e+02        1.0000e+00     
2.9250e+02        1.0000e+00     
2.9263e+02        1.0000e+00     
2.9275e+02        1.0000e+00     
2.9288e+02        1.0000e+00     
2.9300e+02        1.0000e+00     
2.9313e+02        1.0000e+00     
2.9325e+02        1.0000e+00     
2.9338e+02        1.0000e+00     
2.9350e+02        1.0000e+00     
2.9363e+02        1.0000e+00     
2.9375e+02        1.0000e+00     
2.9388e+02        1.0000e+00     
2.9400e+02        1.0000e+00     
2.9413e+02        1.0000e+00     
2.9425e+02        1.0000e+00     
2.9438e+02        1.0000e+00     
2.9450e+02        1.0000e+00     
2.9463e+02        1.0000e+00     
2.9475e+02        1.0000e+00     
2.9488e+02        1.0000e+00     
2.9500e+02        1.0000e+00     
2.9513e+02        1.0000e+00     
2.9525e+02        1.0000e+00     
2.9538e+02        1.0000e+00     
2.9550e+02        1.0000e+00     
2.9563e+02        1.0000e+00     
2.9575e+02        1.0000e+00     
2.9588e+02        1.0000e+00     
2.9600e+02        1.0000e+00     
2.9613e+02        1.0000e+00     
2.9625e+02        1.0000e+00     
2.9638e+02        1.0000e+00     
2.9650e+02        1.0000e+00     
2.9663e+02        1.0000e+00     
2.9675e+02        1.0000e+00     
2.9688e+02        1.0000e+00     
2.9700e+02        1.0000e+00     
2.9713e+02        1.0000e+00     
2.9725e+02        1.0000e+00     
2.9738e+02        1.0000e+00     
2.9750e+02        1.0000e+00     
2.9763e+02        1.0000e+00     
2.9775e+02        1.0000e+00     
2.9788e+02        1.0000e+00     
2.9800e+02        1.0000e+00     
2.9813e+02        1.0000e+00     
2.9825e+02        1.0000e+00     
2.9838e+02        1.0000e+00     
2.9850e+02        1.0000e+00     
2.9863e+02        1.0000e+00     
2.9875e+02        1.0000e+00     
2.9888e+02        1.0000e+00     
2.9900e+02        1.0000e+00     
2.9913e+02        1.0000e+00     
2.9925e+02        1.0000e+00     
2.9938e+02        1.0000e+00     
2.9950e+02        1.0000e+00     
2.9963e+02        1.0000e+00     
2.9975e+02        1.0000e+00     
2.9988e+02        1.0000e+00     
3.0000e+02        1.0000e+00     
3.0013e+02        1.0000e+00     
3.0025e+02        1.0000e+00     
3.0038e+02        1.0000e+00     
3.0050e+02        1.0000e+00     
3.0063e+02        1.0000e+00     
3.0075e+02        1.0000e+00     
3.0088e+02        1.0000e+00     
3.0100e+02        1.0000e+00     
3.0113e+02        1.0000e+00     
3.0125e+02        1.0000e+00     
3.0138e+02        1.0000e+00     
3.0150e+02        1.0000e+00     
3.0163e+02        1.0000e+00     
3.0175e+02        1.0000e+00     
3.0188e+02        1.0000e+00     
3.0200e+02        1.0000e+00     
3.0213e+02        1.0000e+00     
3.0225e+02        1.0000e+00     
3.0238e+02        1.0000e+00     
3.0250e+02        1.0000e+00     
3.0263e+02        1.0000e+00     
3.0275e+02        1.0000e+00     
3.0288e+02        1.0000e+00     
3.0300e+02        1.0000e+00     
3.0313e+02        1.0000e+00     
3.0325e+02        1.0000e+00     
3.0338e+02        1.0000e+00     
3.0350e+02        1.0000e+00     
3.0363e+02        1.0000e+00     
3.0375e+02        1.0000e+00     
3.0388e+02        1.0000e+00     
3.0400e+02        1.0000e+00     
3.0413e+02        1.0000e+00     
3.0425e+02        1.0000e+00     
3.0438e+02        1.0000e+00     
3.0450e+02        1.0000e+00     
3.0463e+02        1.0000e+00     
3.0475e+02        1.0000e+00     
3.0488e+02        1.0000e+00     
3.0500e+02        1.0000e+00     
3.0513e+02        1.0000e+00     
3.0525e+02        1.0000e+00     
3.0538e+02        1.0000e+00     
3.0550e+02        1.0000e+00     
3.0563e+02        1.0000e+00     
3.0575e+02        1.0000e+00     
3.0588e+02        1.0000e+00     
3.0600e+02        1.0000e+00     
3.0613e+02        1.0000e+00     
3.0625e+02        1.0000e+00     
3.0638e+02        1.0000e+00     
3.0650e+02        1.0000e+00     
3.0663e+02        1.0000e+00     
3.0675e+02        1.0000e+00     
3.0688e+02        1.0000e+00     
3.0700e+02        1.0000e+00     
3.0713e+02        1.0000e+00     
3.0725e+02        1.0000e+00     
3.0738e+02        1.0000e+00     
3.0750e+02        1.0000e+00     
3.0763e+02        1.0000e+00     
3.0775e+02        1.0000e+00     
3.0788e+02        1.0000e+00     
3.0800e+02        1.0000e+00     
3.0813e+02        1.0000e+00     
3.0825e+02        1.0000e+00     
3.0838e+02        1.0000e+00     
3.0850e+02        1.0000e+00     
3.0863e+02        1.0000e+00     
3.0875e+02        1.0000e+00     
3.0888e+02        1.0000e+00     
3.0900e+02        1.0000e+00     
3.0913e+02        1.0000e+00     
3.0925e+02        1.0000e+00     
3.0938e+02        1.0000e+00     
3.0950e+02        1.0000e+00     
3.0963e+02        1.0000e+00     
3.0975e+02        1.0000e+00     
3.0988e+02        1.0000e+00     
3.1000e+02        1.0000e+00     
3.1013e+02        1.0000e+00     
3.1025e+02        1.0000e+00     
3.1038e+02        1.0000e+00     
3.1050e+02        1.0000e+00     
3.1063e+02        1.0000e+00     
3.1075e+02        1.0000e+00     
3.1088e+02        1.0000e+00     
3.1100e+02        1.0000e+00     
3.1113e+02        1.0000e+00     
3.1125e+02        1.0000e+00     
3.1138e+02        1.0000e+00     
3.1150e+02        1.0000e+00     
3.1163e+02        1.0000e+00     
3.1175e+02        1.0000e+00     
3.1188e+02        1.0000e+00     
3.1200e+02        1.0000e+00     
3.1213e+02        1.0000e+00     
3.1225e+02        1.0000e+00     
3.1238e+02        1.0000e+00     
3.1250e+02        1.0000e+00     
3.1263e+02        1.0000e+00     
3.1275e+02        1.0000e+00     
3.1288e+02        1.0000e+00     
3.1300e+02        1.0000e+00     
3.1313e+02        1.0000e+00     
3.1325e+02        1.0000e+00     
3.1338e+02        1.0000e+00     
3.1350e+02        1.0000e+00     
3.1363e+02        1.0000e+00     
3.1375e+02        1.0000e+00     
3.1388e+02        1.0000e+00     
3.1400e+02        1.0000e+00     
3.1413e+02        1.0000e+00     
3.1425e+02        1.0000e+00     
3.1438e+02        1.0000e+00     
3.1450e+02        1.0000e+00     
3.1463e+02        1.0000e+00     
3.1475e+02        1.0000e+00     
3.1488e+02        1.0000e+00     
3.1500e+02        1.0000e+00     
3.1513e+02        1.0000e+00     
3.1525e+02        1.0000e+00     
3.1538e+02        1.0000e+00     
3.1550e+02        1.0000e+00     
3.1563e+02        1.0000e+00     
3.1575e+02        1.0000e+00     
3.1588e+02        1.0000e+00     
3.1600e+02        1.0000e+00     
3.1613e+02        1.0000e+00     
3.1625e+02        1.0000e+00     
3.1638e+02        1.0000e+00     
3.1650e+02        1.0000e+00     
3.1663e+02        1.0000e+00     
3.1675e+02        1.0000e+00     
3.1688e+02        1.0000e+00     
3.1700e+02        1.0000e+00     
3.1713e+02        1.0000e+00     
3.1725e+02        1.0000e+00     
3.1738e+02        1.0000e+00     
3.1750e+02        1.0000e+00     
3.1763e+02        1.0000e+00     
3.1775e+02        1.0000e+00     
3.1788e+02        1.0000e+00     
3.1800e+02        1.0000e+00     
3.1813e+02        1.0000e+00     
3.1825e+02        1.0000e+00     
3.1838e+02        1.0000e+00     
3.1850e+02        1.0000e+00     
3.1863e+02        1.0000e+00     
3.1875e+02        1.0000e+00     
3.1888e+02        1.0000e+00     
3.1900e+02        1.0000e+00     
3.1913e+02        1.0000e+00     
3.1925e+02        1.0000e+00     
3.1938e+02        1.0000e+00     
3.1950e+02        1.0000e+00     
3.1963e+02        1.0000e+00     
3.1975e+02        1.0000e+00     
3.1988e+02        1.0000e+00     
3.2000e+02        1.0000e+00     
3.2013e+02        1.0000e+00     
3.2025e+02        1.0000e+00     
3.2038e+02        1.0000e+00     
3.2050e+02        1.0000e+00     
3.2063e+02        1.0000e+00     
3.2075e+02        1.0000e+00     
3.2088e+02        1.0000e+00     
3.2100e+02        1.0000e+00     
3.2113e+02        1.0000e+00     
3.2125e+02        1.0000e+00     
3.2138e+02        1.0000e+00     
3.2150e+02        1.0000e+00     
3.2163e+02        1.0000e+00     
3.2175e+02        1.0000e+00     
3.2188e+02        1.0000e+00     
3.2200e+02        1.0000e+00     
3.2213e+02        1.0000e+00     
3.2225e+02        1.0000e+00     
3.2238e+02        1.0000e+00     
3.2250e+02        1.0000e+00     
3.2263e+02        1.0000e+00     
3.2275e+02        1.0000e+00     
3.2288e+02        1.0000e+00     
3.2300e+02        1.0000e+00     
3.2313e+02        1.0000e+00     
3.2325e+02        1.0000e+00     
3.2338e+02        1.0000e+00     
3.2350e+02        1.0000e+00     
3.2363e+02        1.0000e+00     
3.2375e+02        1.0000e+00     
3.2388e+02        1.0000e+00     
3.2400e+02        1.0000e+00     
3.2413e+02        1.0000e+00     
3.2425e+02        1.0000e+00     
3.2438e+02        1.0000e+00     
3.2450e+02        1.0000e+00     
3.2463e+02        1.0000e+00     
3.2475e+02        1.0000e+00     
3.2488e+02        1.0000e+00     
3.2500e+02        1.0000e+00     
3.2513e+02        1.0000e+00     
3.2525e+02        1.0000e+00     
3.2538e+02        1.0000e+00     
3.2550e+02        1.0000e+00     
3.2563e+02        1.0000e+00     
3.2575e+02        1.0000e+00     
3.2588e+02        1.0000e+00     
3.2600e+02        1.0000e+00     
3.2613e+02        1.0000e+00     
3.2625e+02        1.0000e+00     
3.2638e+02        1.0000e+00     
3.2650e+02        1.0000e+00     
3.2663e+02        1.0000e+00     
3.2675e+02        1.0000e+00     
3.2688e+02        1.0000e+00     
3.2700e+02        1.0000e+00     
3.2713e+02        1.0000e+00     
3.2725e+02        1.0000e+00     
3.2738e+02        1.0000e+00     
3.2750e+02        1.0000e+00     
3.2763e+02        1.0000e+00     
3.2775e+02        1.0000e+00     
3.2788e+02        1.0000e+00     
3.2800e+02        1.0000e+00     
3.2813e+02        1.0000e+00     
3.2825e+02        1.0000e+00     
3.2838e+02        1.0000e+00     
3.2850e+02        1.0000e+00     
3.2863e+02        1.0000e+00     
3.2875e+02        1.0000e+00     
3.2888e+02        1.0000e+00     
3.2900e+02        1.0000e+00     
3.2913e+02        1.0000e+00     
3.2925e+02        1.0000e+00     
3.2938e+02        1.0000e+00     
3.2950e+02        1.0000e+00     
3.2963e+02        1.0000e+00     
3.2975e+02        1.0000e+00     
3.2988e+02        1.0000e+00     
3.3000e+02        1.0000e+00     
3.3013e+02        1.0000e+00     
3.3025e+02        1.0000e+00     
3.3038e+02        1.0000e+00     
3.3050e+02        1.0000e+00     
3.3063e+02        1.0000e+00     
3.3075e+02        1.0000e+00     
3.3088e+02        1.0000e+00     
3.3100e+02        1.0000e+00     
3.3113e+02        1.0000e+00     
3.3125e+02        1.0000e+00     
3.3138e+02        1.0000e+00     
3.3150e+02        1.0000e+00     
3.3163e+02        1.0000e+00     
3.3175e+02        1.0000e+00     
3.3188e+02        1.0000e+00     
3.3200e+02        1.0000e+00     
3.3213e+02        1.0000e+00     
3.3225e+02        1.0000e+00     
3.3238e+02        1.0000e+00     
3.3250e+02        1.0000e+00     
3.3263e+02        1.0000e+00     
3.3275e+02        1.0000e+00     
3.3288e+02        1.0000e+00     
3.3300e+02        1.0000e+00     
3.3313e+02        1.0000e+00     
3.3325e+02        1.0000e+00     
3.3338e+02        1.0000e+00     
3.3350e+02        1.0000e+00     
3.3363e+02        1.0000e+00     
3.3375e+02        1.0000e+00     
3.3388e+02        1.0000e+00     
3.3400e+02        1.0000e+00     
3.3413e+02        1.0000e+00     
3.3425e+02        1.0000e+00     
3.3438e+02        1.0000e+00     
3.3450e+02        1.0000e+00     
3.3463e+02        1.0000e+00     
3.3475e+02        1.0000e+00     
3.3488e+02        1.0000e+00     
3.3500e+02        1.0000e+00     
3.3513e+02        1.0000e+00     
3.3525e+02        1.0000e+00     
3.3538e+02        1.0000e+00     
3.3550e+02        1.0000e+00     
3.3563e+02        1.0000e+00     
3.3575e+02        1.0000e+00     
3.3588e+02        1.0000e+00     
3.3600e+02        1.0000e+00     
3.3613e+02        1.0000e+00     
3.3625e+02        1.0000e+00     
3.3638e+02        1.0000e+00     
3.3650e+02        1.0000e+00     
3.3663e+02        1.0000e+00     
3.3675e+02        1.0000e+00     
3.3688e+02        1.0000e+00     
3.3700e+02        1.0000e+00     
3.3713e+02        1.0000e+00     
3.3725e+02        1.0000e+00     
3.3738e+02        1.0000e+00     
3.3750e+02        1.0000e+00     
3.3763e+02        1.0000e+00     
3.3775e+02        1.0000e+00     
3.3788e+02        1.0000e+00     
3.3800e+02        1.0000e+00     
3.3813e+02        1.0000e+00     
3.3825e+02        1.0000e+00     
3.3838e+02        1.0000e+00     
3.3850e+02        1.0000e+00     
3.3863e+02        1.0000e+00     
3.3875e+02        1.0000e+00     
3.3888e+02        1.0000e+00     
3.3900e+02        1.0000e+00     
3.3913e+02        1.0000e+00     
3.3925e+02        1.0000e+00     
3.3938e+02        1.0000e+00     
3.3950e+02        1.0000e+00     
3.3963e+02        1.0000e+00     
3.3975e+02        1.0000e+00     
3.3988e+02        1.0000e+00     
3.4000e+02        1.0000e+00     
3.4013e+02        1.0000e+00     
3.4025e+02        1.0000e+00     
3.4038e+02        1.0000e+00     
3.4050e+02        1.0000e+00     
3.4063e+02        1.0000e+00     
3.4075e+02        1.0000e+00     
3.4088e+02        1.0000e+00     
3.4100e+02        1.0000e+00     
3.4113e+02        1.0000e+00     
3.4125e+02        1.0000e+00     
3.4138e+02        1.0000e+00     
3.4150e+02        1.0000e+00     
3.4163e+02        1.0000e+00     
3.4175e+02        1.0000e+00     
3.4188e+02        1.0000e+00     
3.4200e+02        1.0000e+00     
3.4213e+02        1.0000e+00     
3.4225e+02        1.0000e+00     
3.4238e+02        1.0000e+00     
3.4250e+02        1.0000e+00     
3.4263e+02        1.0000e+00     
3.4275e+02        1.0000e+00     
3.4288e+02        1.0000e+00     
3.4300e+02        1.0000e+00     
3.4313e+02        1.0000e+00     
3.4325e+02        1.0000e+00     
3.4338e+02        1.0000e+00     
3.4350e+02        1.0000e+00     
3.4363e+02        1.0000e+00     
3.4375e+02        1.0000e+00     
3.4388e+02        1.0000e+00     
3.4400e+02        1.0000e+00     
3.4413e+02        1.0000e+00     
3.4425e+02        1.0000e+00     
3.4438e+02        1.0000e+00     
3.4450e+02        1.0000e+00     
3.4463e+02        1.0000e+00     
3.4475e+02        1.0000e+00     
3.4488e+02        1.0000e+00     
3.4500e+02        1.0000e+00     
3.4513e+02        1.0000e+00     
3.4525e+02        1.0000e+00     
3.4538e+02        1.0000e+00     
3.4550e+02        1.0000e+00     
3.4563e+02        1.0000e+00     
3.4575e+02        1.0000e+00     
3.4588e+02        1.0000e+00     
3.4600e+02        1.0000e+00     
3.4613e+02        1.0000e+00     
3.4625e+02        1.0000e+00     
3.4638e+02        1.0000e+00     
3.4650e+02        1.0000e+00     
3.4663e+02        1.0000e+00     
3.4675e+02        1.0000e+00     
3.4688e+02        1.0000e+00     
3.4700e+02        1.0000e+00     
3.4713e+02        1.0000e+00     
3.4725e+02        1.0000e+00     
3.4738e+02        1.0000e+00     
3.4750e+02        1.0000e+00     
3.4763e+02        1.0000e+00     
3.4775e+02        1.0000e+00     
3.4788e+02        1.0000e+00     
3.4800e+02        1.0000e+00     
3.4813e+02        1.0000e+00     
3.4825e+02        1.0000e+00     
3.4838e+02        1.0000e+00     
3.4850e+02        1.0000e+00     
3.4863e+02        1.0000e+00     
3.4875e+02        1.0000e+00     
3.4888e+02        1.0000e+00     
3.4900e+02        1.0000e+00     
3.4913e+02        1.0000e+00     
3.4925e+02        1.0000e+00     
3.4938e+02        1.0000e+00     
3.4950e+02        1.0000e+00     
3.4963e+02        1.0000e+00     
3.4975e+02        1.0000e+00     
3.4988e+02        1.0000e+00     
3.5000e+02        1.0000e+00     
3.5013e+02        1.0000e+00     
3.5025e+02        1.0000e+00     
3.5038e+02        1.0000e+00     
3.5050e+02        1.0000e+00     
3.5063e+02        1.0000e+00     
3.5075e+02        1.0000e+00     
3.5088e+02        1.0000e+00     
3.5100e+02        1.0000e+00     
3.5113e+02        1.0000e+00     
3.5125e+02        1.0000e+00     
3.5138e+02        1.0000e+00     
3.5150e+02        1.0000e+00     
3.5163e+02        1.0000e+00     
3.5175e+02        1.0000e+00     
3.5188e+02        1.0000e+00     
3.5200e+02        1.0000e+00     
3.5213e+02        1.0000e+00     
3.5225e+02        1.0000e+00     
3.5238e+02        1.0000e+00     
3.5250e+02        1.0000e+00     
3.5263e+02        1.0000e+00     
3.5275e+02        1.0000e+00     
3.5288e+02        1.0000e+00     
3.5300e+02        1.0000e+00     
3.5313e+02        1.0000e+00     
3.5325e+02        1.0000e+00     
3.5338e+02        1.0000e+00     
3.5350e+02        1.0000e+00     
3.5363e+02        1.0000e+00     
3.5375e+02        1.0000e+00     
3.5388e+02        1.0000e+00     
3.5400e+02        1.0000e+00     
3.5413e+02        1.0000e+00     
3.5425e+02        1.0000e+00     
3.5438e+02        1.0000e+00     
3.5450e+02        1.0000e+00     
3.5463e+02        1.0000e+00     
3.5475e+02        1.0000e+00     
3.5488e+02        1.0000e+00     
3.5500e+02        1.0000e+00     
3.5513e+02        1.0000e+00     
3.5525e+02        1.0000e+00     
3.5538e+02        1.0000e+00     
3.5550e+02        1.0000e+00     
3.5563e+02        1.0000e+00     
3.5575e+02        1.0000e+00     
3.5588e+02        1.0000e+00     
3.5600e+02        1.0000e+00     
3.5613e+02        1.0000e+00     
3.5625e+02        1.0000e+00     
3.5638e+02        1.0000e+00     
3.5650e+02        1.0000e+00     
3.5663e+02        1.0000e+00     
3.5675e+02        1.0000e+00     
3.5688e+02        1.0000e+00     
3.5700e+02        1.0000e+00     
3.5713e+02        1.0000e+00     
3.5725e+02        1.0000e+00     
3.5738e+02        1.0000e+00     
3.5750e+02        1.0000e+00     
3.5763e+02        1.0000e+00     
3.5775e+02        1.0000e+00     
3.5788e+02        1.0000e+00     
3.5800e+02        1.0000e+00     
3.5813e+02        1.0000e+00     
3.5825e+02        1.0000e+00     
3.5838e+02        1.0000e+00     
3.5850e+02        1.0000e+00     
3.5863e+02        1.0000e+00     
3.5875e+02        1.0000e+00     
3.5888e+02        1.0000e+00     
3.5900e+02        1.0000e+00     
3.5913e+02        1.0000e+00     
3.5925e+02        1.0000e+00     
3.5938e+02        1.0000e+00     
3.5950e+02        1.0000e+00     
3.5963e+02        1.0000e+00     
3.5975e+02        1.0000e+00     
3.5988e+02        1.0000e+00     
3.6000e+02        1.0000e+00     
3.6013e+02        1.0000e+00     
3.6025e+02        1.0000e+00     
3.6038e+02        1.0000e+00     
3.6050e+02        1.0000e+00     
3.6063e+02        1.0000e+00     
3.6075e+02        1.0000e+00     
3.6088e+02        1.0000e+00     
3.6100e+02        1.0000e+00     
3.6113e+02        1.0000e+00     
3.6125e+02        1.0000e+00     
3.6138e+02        1.0000e+00     
3.6150e+02        1.0000e+00     
3.6163e+02        1.0000e+00     
3.6175e+02        1.0000e+00     
3.6188e+02        1.0000e+00     
3.6200e+02        1.0000e+00     
3.6213e+02        1.0000e+00     
3.6225e+02        1.0000e+00     
3.6238e+02        1.0000e+00     
3.6250e+02        1.0000e+00     
3.6263e+02        1.0000e+00     
3.6275e+02        1.0000e+00     
3.6288e+02        1.0000e+00     
3.6300e+02        1.0000e+00     
3.6313e+02        1.0000e+00     
3.6325e+02        1.0000e+00     
3.6338e+02        1.0000e+00     
3.6350e+02        1.0000e+00     
3.6363e+02        1.0000e+00     
3.6375e+02        1.0000e+00     
3.6388e+02        1.0000e+00     
3.6400e+02        1.0000e+00     
3.6413e+02        1.0000e+00     
3.6425e+02        1.0000e+00     
3.6438e+02        1.0000e+00     
3.6450e+02        1.0000e+00     
3.6463e+02        1.0000e+00     
3.6475e+02        1.0000e+00     
3.6488e+02        1.0000e+00     
3.6500e+02        1.0000e+00     
3.6513e+02        1.0000e+00     
3.6525e+02        1.0000e+00     
3.6538e+02        1.0000e+00     
3.6550e+02        1.0000e+00     
3.6563e+02        1.0000e+00     
3.6575e+02        1.0000e+00     
3.6588e+02        1.0000e+00     
3.6600e+02        1.0000e+00     
3.6613e+02        1.0000e+00     
3.6625e+02        1.0000e+00     
3.6638e+02        1.0000e+00     
3.6650e+02        1.0000e+00     
3.6663e+02        1.0000e+00     
3.6675e+02        1.0000e+00     
3.6688e+02        1.0000e+00     
3.6700e+02        1.0000e+00     
3.6713e+02        1.0000e+00     
3.6725e+02        1.0000e+00     
3.6738e+02        1.0000e+00     
3.6750e+02        1.0000e+00     
3.6763e+02        1.0000e+00     
3.6775e+02        1.0000e+00     
3.6788e+02        1.0000e+00     
3.6800e+02        1.0000e+00     
3.6813e+02        1.0000e+00     
3.6825e+02        1.0000e+00     
3.6838e+02        1.0000e+00     
3.6850e+02        1.0000e+00     
3.6863e+02        1.0000e+00     
3.6875e+02        1.0000e+00     
3.6888e+02        1.0000e+00     
3.6900e+02        1.0000e+00     
3.6913e+02        1.0000e+00     
3.6925e+02        1.0000e+00     
3.6938e+02        1.0000e+00     
3.6950e+02        1.0000e+00     
3.6963e+02        1.0000e+00     
3.6975e+02        1.0000e+00     
3.6988e+02        1.0000e+00     
3.7000e+02        1.0000e+00     
3.7013e+02        1.0000e+00     
3.7025e+02        1.0000e+00     
3.7038e+02        1.0000e+00     
3.7050e+02        1.0000e+00     
3.7063e+02        1.0000e+00     
3.7075e+02        1.0000e+00     
3.7088e+02        1.0000e+00     
3.7100e+02        1.0000e+00     
3.7113e+02        1.0000e+00     
3.7125e+02        1.0000e+00     
3.7138e+02        1.0000e+00     
3.7150e+02        1.0000e+00     
3.7163e+02        1.0000e+00     
3.7175e+02        1.0000e+00     
3.7188e+02        1.0000e+00     
3.7200e+02        1.0000e+00     
3.7213e+02        1.0000e+00     
3.7225e+02        1.0000e+00     
3.7238e+02        1.0000e+00     
3.7250e+02        1.0000e+00     
3.7263e+02        1.0000e+00     
3.7275e+02        1.0000e+00     
3.7288e+02        1.0000e+00     
3.7300e+02        1.0000e+00     
3.7313e+02        1.0000e+00     
3.7325e+02        1.0000e+00     
3.7338e+02        1.0000e+00     
3.7350e+02        1.0000e+00     
3.7363e+02        1.0000e+00     
3.7375e+02        1.0000e+00     
3.7388e+02        1.0000e+00     
3.7400e+02        1.0000e+00     
3.7413e+02        1.0000e+00     
3.7425e+02        1.0000e+00     
3.7438e+02        1.0000e+00     
3.7450e+02        1.0000e+00     
3.7463e+02        1.0000e+00     
3.7475e+02        1.0000e+00     
3.7488e+02        1.0000e+00     
3.7500e+02        1.0000e+00     
3.7513e+02        1.0000e+00     
3.7525e+02        1.0000e+00     
3.7538e+02        1.0000e+00     
3.7550e+02        1.0000e+00     
3.7563e+02        1.0000e+00     
3.7575e+02        1.0000e+00     
3.7588e+02        1.0000e+00     
3.7600e+02        1.0000e+00     
3.7613e+02        1.0000e+00     
3.7625e+02        1.0000e+00     
3.7638e+02        1.0000e+00     
3.7650e+02        1.0000e+00     
3.7663e+02        1.0000e+00     
3.7675e+02        1.0000e+00     
3.7688e+02        1.0000e+00     
3.7700e+02        1.0000e+00     
3.7713e+02        1.0000e+00     
3.7725e+02        1.0000e+00     
3.7738e+02        1.0000e+00     
3.7750e+02        1.0000e+00     
3.7763e+02        1.0000e+00     
3.7775e+02        1.0000e+00     
3.7788e+02        1.0000e+00     
3.7800e+02        1.0000e+00     
3.7813e+02        1.0000e+00     
3.7825e+02        1.0000e+00     
3.7838e+02        1.0000e+00     
3.7850e+02        1.0000e+00     
3.7863e+02        1.0000e+00     
3.7875e+02        1.0000e+00     
3.7888e+02        1.0000e+00     
3.7900e+02        1.0000e+00     
3.7913e+02        1.0000e+00     
3.7925e+02        1.0000e+00     
3.7938e+02        1.0000e+00     
3.7950e+02        1.0000e+00     
3.7963e+02        1.0000e+00     
3.7975e+02        1.0000e+00     
3.7988e+02        1.0000e+00     
3.8000e+02        1.0000e+00     
3.8013e+02        1.0000e+00     
3.8025e+02        1.0000e+00     
3.8038e+02        1.0000e+00     
3.8050e+02        1.0000e+00     
3.8063e+02        1.0000e+00     
3.8075e+02        1.0000e+00     
3.8088e+02        1.0000e+00     
3.8100e+02        1.0000e+00     
3.8113e+02        1.0000e+00     
3.8125e+02        1.0000e+00     
3.8138e+02        1.0000e+00     
3.8150e+02        1.0000e+00     
3.8163e+02        1.0000e+00     
3.8175e+02        1.0000e+00     
3.8188e+02        1.0000e+00     
3.8200e+02        1.0000e+00     
3.8213e+02        1.0000e+00     
3.8225e+02        1.0000e+00     
3.8238e+02        1.0000e+00     
3.8250e+02        1.0000e+00     
3.8263e+02        1.0000e+00     
3.8275e+02        1.0000e+00     
3.8288e+02        1.0000e+00     
3.8300e+02        1.0000e+00     
3.8313e+02        1.0000e+00     
3.8325e+02        1.0000e+00     
3.8338e+02        1.0000e+00     
3.8350e+02        1.0000e+00     
3.8363e+02        1.0000e+00     
3.8375e+02        1.0000e+00     
3.8388e+02        1.0000e+00     
3.8400e+02        1.0000e+00     
3.8413e+02        1.0000e+00     
